url,title,typeName,text
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 43. Mənzil hüququ
 
I. Heç kəs
yaşadığı mənzildən qanunsuz məhrum
edilə bilməz.
II. Dövlət
yaşayış binalarının və evlərin
tikintisinə rəvac verir, insanların mənzil hüququnu gerçəkləşdirmək
üçün xüsusi tədbirlər görür.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 44. Milli mənsubiyyət hüququ
 
I. Hər kəsin
milli mənsubiyyətini qoruyub saxlamaq hüququ vardır.
II. Heç kəs milli
mənsubiyyətini dəyişdirməyə məcbur
edilə bilməz. 
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 45. Ana dilindən istifadə hüququ
 
I. Hər kəsin ana
dilindən istifadə etmək hüququ vardır. Hər
kəsin istədiyi dildə tərbiyə və təhsil
almaq, yaradıcılıqla məşğul olmaq hüququ
vardır.
II. Heç kəs ana
dilindən istifadə hüququndan məhrum edilə bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 46. Şərəf və ləyaqətin müdafiəsi
hüququ
 
I. Hər kəsin
öz şərəf və ləyaqətini müdafiə
etmək hüququ vardır. 
II.
Şəxsiyyətin ləyaqəti dövlət
tərəfindən qorunur. Heç bir hal
şəxsiyyətin ləyaqətinin alçaldılmasına
əsas verə bilməz.
III. Heç
kəsə işgəncə və əzab verilə
bilməz. Heç kəs insan ləyaqətini alçaldan
rəftara və ya cəzaya məruz qala bilməz.
Özünün könüllü razılığı
olmadan heç kəsin üzərində tibbi, elmi və
başqa təcrübələr aparıla bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 47. Fikir və söz azadlığı
 
I. Hər kəsin
fikir və söz azadlığı vardır.
II. Heç kəs
öz fikir və əqidəsini açıqlamağa və
ya fikir və əqidəsindən dönməyə məcbur
edilə bilməz.
III. İrqi, milli,
dini, sosial və hər hansı
digər meyara əsaslanan ədavət və
düşmənçilik oyadan təşviqata və
təbliğata yol verilmir.[19]
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 48. Vicdan azadlığı[20]
 
I. Hər kəsin
vicdan azadlığı vardır.
II. Hər kəsin
dinə münasibətini müstəqil
müəyyənləşdirmək, hər hansı dinə
təkbaşına və ya başqaları ilə birlikdə
etiqad etmək, yaxud heç bir dinə etiqad etməmək,
dinə münasibəti ilə bağlı əqidəsini
ifadə etmək və yaymaq hüququ vardır.
III. Dini
mərasimlərin yerinə yetirilməsi, ictimai qaydanı
pozmursa və ya ictimai əxlaqa zidd deyildirsə,
sərbəstdir.
IV. Dini etiqad və
əqidə hüquq pozuntusuna bəraət qazandırmır.
V. Heç kəs
öz dini etiqadını və əqidəsini ifadə
etməyə (nümayiş etdirməyə), dini
mərasimləri yerinə yetirməyə və ya dini
mərasimlərdə iştirak etməyə məcbur
edilə bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 49. Sərbəst toplaşmaq azadlığı 
 
I. Hər kəsin
başqaları ilə birlikdə sərbəst toplaşmaq
azadlığı vardır.
II. Hər kəsin
başqaları ilə birlikdə müvafiq dövlət
orqanlarını qabaqcadan xəbərdar etməklə, ictimai qaydanı və ya ictimai
əxlaqı pozmamaq şərtilə, dinc, silahsız
yığışmaq, yığıncaqlar, mitinqlər,
nümayişlər, küçə yürüşləri
keçirmək, piketlər düzəltmək hüququ
vardır.KM1
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 50. Məlumat azadlığı[21]
 
I. Hər kəsin
istədiyi məlumatı qanuni yolla axtarmaq, əldə
etmək, ötürmək, hazırlamaq və yaymaq
azadlığı vardır.
II. Kütləvi
informasiyanın azadlığına təminat verilir.
Kütləvi informasiya vasitələrində, o
cümlədən mətbuatda dövlət senzurası
qadağandır.
III. Hər kəsin kütləvi
informasiya vasitələrində dərc edilən və onun
hüquqlarını pozan və ya mənafelərinə
xələl gətirən məlumatı təkzib etmək və
ya ona cavab vermək hüququna təminat verilir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 51. Yaradıcılıq azadlığı
 
I. Hər kəsin
yaradıcılıq azadlığı vardır.
II. Dövlət
ədəbi-bədii, elmi-texniki və başqa
yaradıcılıq növlərinin azad həyata
keçirilməsinə təminat verir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 52. Vətəndaşlıq hüququ
 
Azərbaycan
dövlətinə mənsub olan, onunla siyasi və hüquqi
bağlılığı, habelə qarşılıqlı
hüquq və vəzifələri olan şəxs
Azərbaycan Respublikasının
vətəndaşıdır. Azərbaycan
Respublikasının ərazisində və ya Azərbaycan
Respublikasının vətəndaşlarından doğulmuş
şəxs Azərbaycan Respublikasının
vətəndaşıdır. Valideynlərindən biri
Azərbaycan Respublikasının vətəndaşı olan
şəxs Azərbaycan Respublikasının
vətəndaşıdır.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 53. Vətəndaşlıq hüququnun təminatı
 
I. Azərbaycan
Respublikasının vətəndaşı heç bir halda
Azərbaycan Respublikası
vətəndaşlığından (onun qanunla müəyyən edilmiş itirilmə
halları istisna olmaqla) məhrum edilə bilməz.[22]
II. Azərbaycan
Respublikasının vətəndaşı heç bir halda
Azərbaycan Respublikasından qovula və ya xarici
dövlətə verilə bilməz.
III. Azərbaycan
Respublikası onun ərazisindən kənarda
müvəqqəti və ya daimi yaşayan Azərbaycan
Respublikası vətəndaşlarının hüquqi
müdafiəsinə təminat verir və onlara hamilik edir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 54. Cəmiyyətin və dövlətin siyasi
həyatında iştirak hüququ
 
I. Azərbaycan
Respublikası vətəndaşlarının cəmiyyətin
və dövlətin siyasi həyatında maneəsiz
iştirak etmək hüququ vardır.
II. Dövlətə
qarşı qiyama və ya dövlət çevrilişinə
müstəqil müqavimət göstərmək Azərbaycan
Respublikasının hər bir vətəndaşının
hüququdur.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 55. Dövlətin idarə olunmasında iştirak
etmək hüququ
 
I. Azərbaycan
Respublikası vətəndaşlarının dövlətin
idarə olunmasında iştirak etmək hüququ vardır. Bu
hüququ onlar bilavasitə və ya nümayəndələri
vasitəsilə həyata keçirə bilərlər.
II. Azərbaycan
Respublikasının vətəndaşları dövlət
orqanlarında qulluq etmək imkanına malikdirlər.
Dövlət orqanlarının vəzifəli
şəxsləri Azərbaycan Respublikasının
vətəndaşları sırasından təyin
edilirlər. Əcnəbilər və
vətəndaşlığı olmayan şəxslər
dövlət qulluğuna qanunla
müəyyənləşdirilmiş qaydada qəbul edilə
bilərlər.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 56. Seçki hüququ
 
I. Azərbaycan
Respublikası vətəndaşlarının dövlət
orqanlarına seçmək və seçilmək, habelə
referendumda iştirak etmək hüququ vardır.
II.
Məhkəmənin qərarı ilə fəaliyyət
qabiliyyətsizliyi təsdiq olunmuş şəxslərin
seçkilərdə, habelə referendumda iştirak etmək
hüququ yoxdur.
III. Hərbi
qulluqçuların, hakimlərin, dövlət
məmurlarının, din xadimlərinin, məhkəmənin
qanuni qüvvəyə minmiş hökmü ilə
azadlıqdan məhrum edilmiş şəxslərin, bu
Konstitusiyada və qanunda nəzərdə tutulan digər
şəxslərin seçilmək
hüququ qanunla məhdudlaşdırıla bilər.[23]
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 57. Müraciət etmək hüququ
 
I. Azərbaycan
Respublikası vətəndaşlarının dövlət
orqanlarına şəxsən müraciət etmək,
habelə fərdi və kollektiv yazılı
müraciətlər göndərmək hüququ vardır. Hərbi qulluqçular bu
hüquqdan yalnız fərdi qaydada istifadə edə
bilərlər. Hər bir müraciətə qanunla müəyyən
edilmiş qaydada və müddətlərdə yazılı
cavab verilməlidir.[24]
II. Azərbaycan
Respublikası vətəndaşlarının dövlət
orqanlarının və onların vəzifəli
şəxslərinin, siyasi partiyaların, həmkarlar
ittifaqlarının və digər ictimai birliklərin,
habelə ayrı-ayrı vətəndaşların
fəaliyyətini və ya işini tənqid etmək hüququ
vardır. Tənqidə görə təqib qadağandır.
Təhqir və böhtan tənqid sayıla bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 58. Birləşmək hüququ
 
I. Hər kəsin
başqaları ilə birləşmək hüququ vardır.
II. Hər kəs
istənilən birlik, o cümlədən siyasi partiya,
həmkarlar ittifaqı və digər ictimai birlik yaratmaq və
ya mövcud birliyə daxil olmaq hüququna malikdir. Bütün
birliklərin sərbəst fəaliyyətinə təminat
verilir.
III. Heç kəs
hər hansı birliyə daxil olmağa və onun
üzvlüyündə qalmağa məcbur edilə bilməz.
IV. Azərbaycan Respublikasının bütün
ərazisində və ya hər hansı hissəsində qanuni
dövlət hakimiyyətini zorla devirmək məqsədi,
cinayət hesab edilən digər məqsədlər
güdən və ya cinayətkar üsullardan istifadə
edən birliklər qadağandır. Konstitusiyanı və
qanunları pozan birliklərin fəaliyyətinə yalnız
məhkəmə qaydasında xitam verilə bilər.[25]
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 59. Azad sahibkarlıq hüququ
 
I. Hər kəs qanunla
nəzərdə tutulmuş qaydada öz imkanlarından,
qabiliyyətindən və əmlakından sərbəst
istifadə edərək təkbaşına və ya
başqaları ilə birlikdə azad sahibkarlıq
fəaliyyəti və ya qanunla qadağan edilməmiş
digər iqtisadi fəaliyyət növü ilə məşğul
ola bilər.[26]
II.
Dövlət sahibkarlıq sahəsində yalnız
dövlət maraqlarının, insan həyatının və
sağlamlığının müdafiəsi ilə
bağlı tənzimləməni həyata keçirir.[27]
 
IV. Hər
kəs dövlət orqanlarının, siyasi partiyaların,
hüquqi şəxslərin, bələdiyyələrin
və vəzifəli şəxslərin
hərəkətlərindən və
hərəkətsizliyindən inzibati qaydada və
məhkəməyə şikayət edə bilər.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 61. Hüquqi yardım almaq hüququ
 
I. Hər kəsin
yüksək keyfiyyətli hüquqi yardım almaq hüququ
vardır.
II. Qanunla
nəzərdə tutulmuş hallarda hüquqi yardım
ödənişsiz, dövlət hesabına göstərilir.
III. Hər bir
şəxsin səlahiyyətli dövlət orqanları
tərəfindən tutulduğu, həbsə
alındığı, cinayət törədilməsində
ittiham olunduğu andan müdafiəçinin
köməyindən istifadə etmək hüququ vardır.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 62. Məhkəmə aidiyyətinin
dəyişdirilməsinə yol verilməməsi 
 
Hər kəsin onun
işinə qanunla müəyyən edilmiş
məhkəmədə baxılması hüququ vardır.
Şəxsin razılığı olmadan onun işinə
başqa məhkəmədə baxılmasına yol verilmir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 63. Təqsirsizlik prezumpsiyası
 
I. Hər kəsin
təqsirsizlik prezumpsiyası hüququ vardır. Cinayətin
törədilməsində təqsirləndirilən hər bir
şəxs, onun təqsiri qanunla nəzərdə tutulan qaydada
sübuta yetirilməyibsə və bu barədə
məhkəmənin qanuni qüvvəyə minmiş
hökmü yoxdursa, təqsirsiz sayılır.
II. Şəxsin
təqsirli olduğuna əsaslı şübhələr
varsa, onun təqsirli bilinməsinə yol verilmir.
III. Cinayətin
törədilməsində təqsirləndirilən
şəxs özünün təqsirsizliyini sübuta
yetirməyə borclu deyildir.
IV. Ədalət
mühakiməsi həyata keçirilərkən qanunu pozmaqla
əldə edilmiş sübutlardan istifadə oluna bilməz.
V.
Məhkəmənin hökmü olmasa, kimsə
cinayətdə təqsirli sayıla bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 64. Bir cinayətə görə təkrarən məhkum
etməyə yol verilməməsi 
 
Heç kəs bir
cinayətə görə təkrarən məhkum edilə
bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 65. Məhkəməyə təkrar müraciət
hüququ
 
Məhkəmənin
məhkum etdiyi hər bir şəxsin öz barəsində
çıxarılmış hökmə qanunla
nəzərdə tutulan qaydada yuxarı
məhkəmədə yenidən baxılması, habelə
özünün əfv edilməsi və cəzasının
yüngülləşdirilməsi haqqında müraciət
etmək hüququ vardır.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 66. Qohumların əleyhinə ifadə verməyə
məcbur etməyə yol verilməməsi
 
Heç kəs
özünə, arvadına (ərinə), övladlarına,
valideynlərinə, qardaşına, bacısına
qarşı ifadə verməyə məcbur edilə
bilməz. Əleyhinə ifadə verilməsi məcburi olmayan
qohumların tam siyahısı qanunla müəyyən edilir."
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 68. Özbaşınalıqdan
müdafiə və vicdanlı davranış hüququ[30]
 
I. Hər
kəsin dövlət orqanlarının ona
münasibətdə özbaşınalığı istisna
edən vicdanlı davranışına hüququ vardır.
II. Cinayət,
habelə hakimiyyətdən sui-istifadə
nəticəsində zərər çəkmiş
şəxsin hüquqları qanunla qorunur. Zərər
çəkmiş şəxsin ədalət
mühakiməsinin həyata keçirilməsində
iştirak etmək və ona vurulmuş zərərin
ödənilməsini tələb etmək hüququ vardır.[31]
III. Hər kəsin
dövlət orqanlarının, yaxud onların vəzifəli
şəxslərinin qanuna zidd hərəkətləri və
ya hərəkətsizliyi nəticəsində vurulmuş
zərərin dövlət tərəfindən ödənilməsi
hüququ vardır.
IV.
Dövlət, dövlət qulluqçuları ilə
birlikdə, dövlət qulluqçularının qanuna zidd
hərəkətləri və hərəkətsizliyi
nəticəsində insan hüquq və azadlıqlarına
dəymiş ziyana görə və onların
təminatının pozulmasına görə mülki
məsuliyyət daşıyır.[32]
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 69. Əcnəbilərin və
vətəndaşlığı olmayan şəxslərin
hüquqları
 
I. Əcnəbilər
və vətəndaşlığı olmayan
şəxslər Azərbaycan Respublikasında olarkən,
qanunla və ya Azərbaycan Respublikasının tərəfdar
çıxdığı beynəlxalq müqavilə ilə
başqa hal nəzərdə tutulmayıbsa, Azərbaycan
Respublikasının vətəndaşları ilə
bərabər bütün hüquqlardan istifadə edə
bilər və bütün vəzifələri yerinə
yetirməlidirlər.
II. Azərbaycan
Respublikası ərazisində daimi yaşayan və ya
müvəqqəti qalan əcnəbilərin və
vətəndaşlığı olmayan şəxslərin
hüquq və azadlıqları yalnız beynəlxalq hüquq
normalarına və Azərbaycan Respublikasının
qanunlarına uyğun olaraq məhdudlaşdırıla
bilər.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 70. Siyasi sığınacaq hüququ
 
I. Hamılıqla
qəbul edilmiş beynəlxalq hüquq normalarına uyğun
olaraq Azərbaycan Respublikası əcnəbilərə və
vətəndaşlığı olmayan şəxslərə
siyasi sığınacaq verir.
II. Siyasi
əqidəsinə görə, habelə Azərbaycan
Respublikasında cinayət sayılmayan əmələ
görə təqib edilən şəxslərin başqa
dövlətə verilməsinə yol verilmir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 71. İnsan və vətəndaş
hüquqlarının və azadlıqlarının
təminatı[33]
 
I. Konstitusiyada təsbit
edilmiş insan və vətəndaş hüquqlarını
və azadlıqlarını gözləmək və qorumaq
qanunvericilik, icra və məhkəmə hakimiyyəti
orqanlarının borcudur. 
II. İnsan və
vətəndaş hüquqlarının və
azadlıqlarının həyata keçirilməsini heç
kəs məhdudlaşdıra bilməz. Hər kəsin
hüquq və azadlıqları bu Konstitusiyada və qanunlarda
müəyyən edilmiş əsaslarla, habelə
digərlərinin hüquq və azadlıqları ilə
məhdudlaşır. Hüquq
və azadlıqların məhdudlaşdırılması
dövlət tərəfindən gözlənilən
nəticəyə mütənasib olmalıdır.[34]
III. Müharibə,
hərbi vəziyyət və fövqəladə
vəziyyət, habelə səfərbərlik elan
edilərkən insan və vətəndaş
hüquqlarının və azadlıqlarının həyata
keçirilməsi Azərbaycan Respublikasının
beynəlxalq öhdəliklərini nəzərə almaq
şərti ilə qismən və müvəqqəti məhdudlaşdırıla
bilər. Həyata keçirilməsi
məhdudlaşdırılan hüquq və azadlıqlar
haqqında əhaliyə qabaqcadan məlumat verilir.
IV. Heç bir halda
heç kəs din, vicdan, fikir və əqidəsini
açıqlamağa məcbur edilə bilməz və bunlara
görə təqsirləndirilə bilməz.
V. Bu Konstitusiyanın
heç bir müddəası insan və vətəndaş
hüquqlarının və azadlıqlarının
ləğvinə yönəldilmiş müddəa kimi
təfsir edilə bilməz.
VI. Azərbaycan
Respublikası ərazisində insan və vətəndaş
hüquqları və azadlıqları birbaşa
qüvvədədir.
VII. İnsan və
vətəndaş hüquqlarının və
azadlıqlarının pozulması ilə əlaqədar
mübahisələri məhkəmələr həll edir.
VIII. Heç kəs
törədildiyi zaman hüquq pozuntusu sayılmayan
əmələ görə məsuliyyət
daşımır. Hüquq pozuntusu törədildikdən sonra
yeni qanunla bu cür hərəkətlərə görə
məsuliyyət aradan qaldırılmışsa və ya
yüngülləşdirilmişsə, yeni qanun tətbiq
edilir.
X. Dövlət
orqanları yalnız bu Konstitusiya əsasında, qanunla
müəyyən edilmiş qaydada və hüdudlarda
fəaliyyət göstərə bilərlər.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 72. Vətəndaşların vəzifələrinin
əsası
 
I. Dövlət və
cəmiyyət qarşısında hər bir şəxs onun
hüquq və azadlıqlarından bilavasitə irəli
gələn vəzifələr daşıyır. Hər
kəsin üzərinə vəzifələr yalnız bu
Konstitusiya ilə və ya qanunla qoyula bilər.[35]
II. Hər bir
şəxs Azərbaycan Respublikasının Konstitusiyasına
və qanunlarına əməl etməli, başqa
şəxslərin hüquq və azadlıqlarına hörmət
bəsləməli, qanunla müəyyən edilmiş
digər vəzifələri yerinə yetirməlidir. 
III. Qanunu
bilməmək məsuliyyətdən azad etmir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 73. Vergilər və başqa dövlət
ödənişləri 
 
I. Qanunla
müəyyən edilmiş vergiləri və başqa
dövlət ödənişlərini tam həcmdə və vaxtında
ödəmək hər bir kəsin borcudur.
II. Heç kəs
qanunla nəzərdə tutulmuş əsaslar olmadan və
qanunda göstərilmiş həcmdən əlavə
vergilər və başqa dövlət
ödənişləri ödəməyə məcbur
edilə bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 74. Vətənə sədaqət
 
I. Vətənə
sədaqət müqəddəsdir.
II. Vəzifəyə
seçilmə və ya təyinat yolu ilə qanunvericilik, icra
və ya məhkəmə hakimiyyəti orqanlarında
işləyən şəxslər öz
vəzifələrini dürüst və layiqincə yerinə
yetirməməyə görə məsuliyyət
daşıyırlar və qanunla müəyyən edilmiş
hallarda and içirlər.
III. Vəzifəyə
seçilmə və ya təyinat yolu ilə qanunvericilik, icra
və ya məhkəmə hakimiyyəti orqanlarında
işləyən, Azərbaycan Respublikası Konstitusiyasına
sadiq qalacağına and içmiş şəxs
dövlətə qarşı cinayətdə, o
cümlədən dövlətə qarşı qiyamda və
ya dövlət çevrilişində ittiham edilibsə və
bu ittiham əsasında məhkum olunubsa, həmin
vəzifədən getmiş sayılır və bir daha bu
vəzifəni tuta bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 75. Dövlət rəmzlərinə hörmət
 
I. Hər bir
vətəndaş Azərbaycan Respublikasının
dövlət rəmzlərinə - bayrağına, gerbinə
və himninə hörmət etməlidir.
II. Dövlət
rəmzlərinə hörmətsizliyin nümayiş
etdirilməsi qanunla müəyyən edilmiş
məsuliyyətə səbəb olur.[36]
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 76. Vətəni müdafiə
 
I. Vətəni
müdafiə hər bir vətəndaşın borcudur. 
Qanunla
müəyyən edilmiş qaydada vətəndaşlar hərbi
xidmət keçirlər.
II.
Vətəndaşların əqidəsi həqiqi hərbi
xidmət keçməyə ziddirsə, qanunla
müəyyən edilmiş hallarda həqiqi hərbi
xidmətin alternativ xidmətlə əvəz olunmasına yol
verilir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 77. Tarix və mədəniyyət abidələrinin
qorunması 
 
Tarix və mədəniyyət
abidələrini qorumaq hər bir şəxsin borcudur.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 78. Ətraf mühitin qorunması
 
Ətraf mühitin
qorunması hər bir şəxsin borcudur.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 79. Qanuna zidd vəzifələrin icrasına yol
verilməməsi
 
Heç kəs
Azərbaycan Respublikasının Konstitusiyasına və ya
qanunlarına zidd vəzifələrin icrasına məcbur
edilə bilməz.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 80. Məsuliyyət
 
Konstitusiyanın
və qanunların pozulması, o cümlədən
Konstitusiyada və qanunlarda nəzərdə tutulan
hüquqlardan sui-istifadə və ya vəzifələrin
yerinə yetirilməməsi qanunla müəyyən edilən
məsuliyyətə səbəb olur."
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 81. Qanunvericilik hakimiyyətinin həyata
keçirilməsi
 
Azərbaycan
Respublikasında qanunvericilik hakimiyyətini Azərbaycan Respublikasının
Milli Məclisi həyata keçirir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 82. Azərbaycan Respublikası Milli Məclisinin say
tərkibi
 
Azərbaycan
Respublikasının Milli Məclisi 125 deputatdan ibarətdir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 83. Azərbaycan Respublikası Milli Məclisi
deputatlarının seçkilərinin əsasları
 
Azərbaycan
Respublikası Milli Məclisinin deputatları majoritar seçki
sistemi, ümumi, bərabər və birbaşa seçki
hüququ əsasında sərbəst, şəxsi və gizli
səsvermə yolu ilə seçilirlər.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 84. Azərbaycan Respublikası Milli Məclisi
çağırışının səlahiyyət
müddəti
 
I. Azərbaycan
Respublikası Milli Məclisinin hər
çağırışının səlahiyyət
müddəti 5 ildir. Müharibə şəraitində
hərbi əməliyyatların aparılması Azərbaycan
Respublikasının Milli Məclisinə seçkilərin
keçirilməsini mümkün etmədikdə Azərbaycan
Respublikası Milli Məclisinin
çağırışının səlahiyyət
müddəti hərbi əməliyyatların sonunadək
uzadılır. Bu barədə qərar seçkilərin (referendumun)
keçirilməsini təmin edən dövlət
orqanının müraciətinə əsasən Azərbaycan
Respublikasının Konstitusiya Məhkəməsi
tərəfindən qəbul edilir.[37]
II. Azərbaycan
Respublikası Milli Məclisinin hər
çağırışının seçkiləri hər
beş ildən bir noyabr ayının birinci bazar günü
keçirilir.
III. Azərbaycan
Respublikası Milli Məclisinin deputatlarının
səlahiyyət müddəti Azərbaycan Respublikası Milli
Məclisinin çağırışının
səlahiyyət müddəti ilə məhdudlaşır.
IV. Azərbaycan
Respublikası Milli Məclisinin deputatlığından
çıxanların yerinə yeni seçkilər
keçirilərsə, yeni seçilən deputatın
səlahiyyət müddəti deputatlıqdan
çıxanın qalan səlahiyyət müddəti ilə
məhdudlaşır.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 85. Azərbaycan Respublikası Milli Məclisinin
deputatlığına namizədlərə aid
tələblər
 
I. Azərbaycan
Respublikasının seçkilərdə
iştirak etmək hüququna malik olan hər bir
vətəndaşı qanunla müəyyən edilmiş
qaydada Azərbaycan Respublikası Milli Məclisinin deputatı
seçilə bilər.[38]
II. İkili
vətəndaşlığı olan, başqa
dövlətlər qarşısında öhdəliyi olan,
icra və ya məhkəmə hakimiyyəti sistemlərində
qulluq edən, elmi, pedaqoji və yaradıcılıq
fəaliyyəti istisna olmaqla, başqa ödənişli
fəaliyyətlə məşğul olan şəxslər,
din xadimləri, fəaliyyət qabiliyyətsizliyi məhkəmə
tərəfindən təsdiq edilən, ağır
cinayətlərə görə məhkum olunmuş
şəxslər, məhkəmənin qanuni qüvvəyə
minmiş hökmü ilə azadlıqdan məhrumetmə
yerlərində cəza çəkən şəxslər
Azərbaycan Respublikasının Milli Məclisinə deputat
seçilə bilməzlər.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 86. Azərbaycan Respublikası Milli Məclisi
deputatlarının seçkilərinin nəticələrinin
yoxlanılması və təsdiqi
 
Seçkilərin
nəticələrinin düzgünlüyünü qanunla
müəyyən olunmuş qaydada Azərbaycan
Respublikasının Konstitusiya Məhkəməsi yoxlayır
və təsdiq edir.
 "
https://e-qanun.az/framework/897,Azərbaycan Respublikasının Konstitusiyası,Konstitusiya,"Maddə 87. Azərbaycan Respublikası Milli Məclisi
deputatlarının səlahiyyətinin bitməsi
 
I. Azərbaycan
Respublikası Milli Məclisi deputatlarının
səlahiyyətləri Azərbaycan Respublikası Milli
Məclisinin yeni çağırışının ilk iclas
günü bitir.
II. Azərbaycan
Respublikası Milli Məclisi deputatlığından
çıxanların yerinə seçkilər Azərbaycan
Respublikası Milli Məclisinin səlahiyyət müddətinin
bitməsinə 120 gündən az müddət qalarsa,
keçirilmir.
III. Azərbaycan
Respublikasının Milli Məclisi 83 deputatının
səlahiyyətləri təsdiq olunduqda səlahiyyətlidir.
 "
